Arquivo,MinRGB,MaxRGB,Blur,BlockSize,C,OCR,Esperado,Sucesso
10-33-08_frame_005567.jpg,215,255,3,19,0,10:33:08),10:33:08,True
10-32-59_frame_005378.jpg,215,255,3,19,0,10:32:59,10:32:59,True
10-31-51_frame_003364.jpg,215,255,3,19,0,10:37:51,10:31:51,False
10-31-41_frame_003040.jpg,215,255,3,19,0,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,3,19,0,10:31:15,10:31:15,True
10-31-41_frame_003039.jpg,215,255,3,19,0,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,3,19,0,10:33 11),10:33:11,False
10-31-15_frame_002260.jpg,215,255,3,19,0,10:31:15,10:31:15,True
10-34-01_frame_006876.jpg,215,255,3,19,1,10:34:01,10:34:01,True
10-33-11_frame_005657.jpg,215,255,3,19,1,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,3,19,1,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,3,19,1,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,3,19,1,10:31:57,10:31:51,False
10-31-41_frame_003040.jpg,215,255,3,19,1,10:37:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,3,19,1,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,3,19,1,10:37:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,3,19,1,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,3,19,1,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,3,19,2,10:34:01,10:34:01,True
10-33-11_frame_005657.jpg,215,255,3,19,2,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,3,19,2,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,3,19,2,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,3,19,2,10:31:57,10:31:51,False
10-31-41_frame_003040.jpg,215,255,3,19,2,10:37:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,3,19,2,10:31:15,10:31:15,True
10-31-41_frame_003039.jpg,215,255,3,19,2,10:37:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,3,19,2,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,3,19,2,10:31:15,10:31:15,True
10-34-01_frame_006876.jpg,215,255,3,19,3,10:34:01,10:34:01,True
10-33-11_frame_005657.jpg,215,255,3,19,3,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,3,19,3,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,3,19,3,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,3,19,3,10:31:57,10:31:51,False
10-31-41_frame_003040.jpg,215,255,3,19,3,10:37:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,3,19,3,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,3,19,3,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,3,19,3,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,3,19,3,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,3,19,4,10:34:01,10:34:01,True
10-33-11_frame_005657.jpg,215,255,3,19,4,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,3,19,4,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,3,19,4,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,3,19,4,10:34:57,10:31:51,False
10-31-41_frame_003040.jpg,215,255,3,19,4,10:37:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,3,19,4,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,3,19,4,10:37:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,3,19,4,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,3,19,4,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,3,19,5,10:34:01,10:34:01,True
10-33-11_frame_005657.jpg,215,255,3,19,5,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,3,19,5,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,3,19,5,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,3,19,5,10:34:51,10:31:51,False
10-31-41_frame_003040.jpg,215,255,3,19,5,10:31:41,10:31:41,True
10-31-15_frame_002261.jpg,215,255,3,19,5,10:31:15,10:31:15,True
10-31-41_frame_003039.jpg,215,255,3,19,5,10:31:41,10:31:41,True
10-33-11_frame_005667.jpg,215,255,3,19,5,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,3,19,5,10:31:15,10:31:15,True
10-34-01_frame_006876.jpg,215,255,5,9,-3,10:84:01,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,9,-3,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,9,-3,ORS SRO,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,9,-3,10°32:8,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,9,-3,10:39351,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,9,-3,1O2B9 241,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,9,-3,10231398,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,9,-3,1O289 241,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,9,-3,10:33:39,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,9,-3,10231398,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,9,-2,10284301,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,9,-2,10:33:19,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,9,-2,10232308,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,9,-2,1@°32:389,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,9,-2,10339381,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,9,-2,10289 241,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,9,-2,10231315,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,9,-2,10237241,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,9,-2,10:33;91,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,9,-2,10231315,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,9,-1,10:84:01,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,9,-1,10389219,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,9,-1,10:39:08,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,9,-1,1@:82:88,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,9,-1,10:39:81,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,9,-1,10:81:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,9,-1,10331218,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,9,-1,10281241,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,9,-1,10333:99,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,9,-1,10331218,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,9,0,HO23450r,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,9,0,1O385319,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,9,0,O23308,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,9,0,1@:22380,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,9,0,10389381,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,9,0,10281241,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,9,0,10387278,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,9,0,10281241,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,9,0,103893919,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,9,0,10387278,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,9,1,10:34:01,10:34:01,True
10-33-11_frame_005657.jpg,215,255,5,9,1,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,9,1,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,9,1,10:32:59,10:32:59,True
10-31-51_frame_003364.jpg,215,255,5,9,1,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,215,255,5,9,1,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,9,1,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,9,1,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,9,1,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,9,1,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,9,2,10:34:07,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,9,2,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,9,2,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,9,2,10:32:59,10:32:59,True
10-31-51_frame_003364.jpg,215,255,5,9,2,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,215,255,5,9,2,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,9,2,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,9,2,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,9,2,10:33:11,10:33:11,True
10-31-15_frame_002260.jpg,215,255,5,9,2,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,9,3,10:34:04,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,9,3,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,9,3,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,9,3,10:32:59,10:32:59,True
10-31-51_frame_003364.jpg,215,255,5,9,3,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,215,255,5,9,3,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,9,3,10:31:15,10:31:15,True
10-31-41_frame_003039.jpg,215,255,5,9,3,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,9,3,10:33:11,10:33:11,True
10-31-15_frame_002260.jpg,215,255,5,9,3,10:31:15,10:31:15,True
10-34-01_frame_006876.jpg,215,255,5,9,4,10:34:07,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,9,4,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,9,4,10:33:03,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,9,4,10:32:59,10:32:59,True
10-31-51_frame_003364.jpg,215,255,5,9,4,10:31:57,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,9,4,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,9,4,10:31:15,10:31:15,True
10-31-41_frame_003039.jpg,215,255,5,9,4,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,9,4,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,9,4,10:31:15,10:31:15,True
10-34-01_frame_006876.jpg,215,255,5,9,5,10:34:01,10:34:01,True
10-33-11_frame_005657.jpg,215,255,5,9,5,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,9,5,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,9,5,10:32:59,10:32:59,True
10-31-51_frame_003364.jpg,215,255,5,9,5,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,215,255,5,9,5,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,9,5,10:31:15,10:31:15,True
10-31-41_frame_003039.jpg,215,255,5,9,5,10:37:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,9,5,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,9,5,10:31:15,10:31:15,True
10-34-01_frame_006876.jpg,215,255,5,11,-3,1OsB4801,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,11,-3,1@289219,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,11,-3,O33 3KO 3),10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,11,-3,1@:82:88,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,11,-3,10:39:81,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,11,-3,10281341,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,11,-3,10:31:18,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,11,-3,10:31°41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,11,-3,1@:33:99,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,11,-3,10:31:18,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,11,-2,10:94:01,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,11,-2,HORS Seek,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,11,-2,1OQ2D2°OG,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,11,-2,1@sB2:88,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,11,-2,10389381,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,11,-2,10281341,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,11,-2,10289398,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,11,-2,10289241,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,11,-2,1@333:99,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,11,-2,10289398,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,11,-1,10234201,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,11,-1,1@385310,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,11,-1,O23 3203,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,11,-1,1@:82:88,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,11,-1,103893810,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,11,-1,10289341,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,11,-1,10339318,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,11,-1,10289341,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,11,-1,1@:89399,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,11,-1,10339318,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,11,0,102345 Or1,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,11,0,VOsSSE19,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,11,0,110-330 3),10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,11,0,03225 9),10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,11,0,10331389,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,11,0,10231341,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,11,0,1Os31318,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,11,0,10231341,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,11,0,1O3O8591,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,11,0,1Os31318,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,11,1,10:34:04,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,11,1,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,11,1,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,11,1,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,11,1,10:37:51,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,11,1,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,11,1,10:37:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,11,1,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,11,1,1O0:33247,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,11,1,10:37:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,11,2,10:34:01,10:34:01,True
10-33-11_frame_005657.jpg,215,255,5,11,2,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,11,2,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,11,2,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,11,2,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,215,255,5,11,2,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,11,2,10:31:15,10:31:15,True
10-31-41_frame_003039.jpg,215,255,5,11,2,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,11,2,10:33:44,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,11,2,10:31:15,10:31:15,True
10-34-01_frame_006876.jpg,215,255,5,11,3,10:34:01,10:34:01,True
10-33-11_frame_005657.jpg,215,255,5,11,3,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,11,3,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,11,3,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,11,3,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,215,255,5,11,3,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,11,3,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,11,3,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,11,3,10:33:11,10:33:11,True
10-31-15_frame_002260.jpg,215,255,5,11,3,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,11,4,10:34:04,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,11,4,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,11,4,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,11,4,10:32:59,10:32:59,True
10-31-51_frame_003364.jpg,215,255,5,11,4,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,215,255,5,11,4,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,11,4,10:31:15,10:31:15,True
10-31-41_frame_003039.jpg,215,255,5,11,4,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,11,4,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,11,4,10:31:15,10:31:15,True
10-34-01_frame_006876.jpg,215,255,5,11,5,10:34:07,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,11,5,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,11,5,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,11,5,10:32:59,10:32:59,True
10-31-51_frame_003364.jpg,215,255,5,11,5,10:31:57,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,11,5,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,11,5,10:31:15,10:31:15,True
10-31-41_frame_003039.jpg,215,255,5,11,5,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,11,5,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,11,5,10:31:15,10:31:15,True
10-34-01_frame_006876.jpg,215,255,5,13,-3,HOeS4 Onl,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,13,-3,HORS Sab,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,13,-3,110233503,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,13,-3,1@:82:80,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,13,-3,10339380,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,13,-3,102810241,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,13,-3,10289298,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,13,-3,102810241,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,13,-3,1@:33:99,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,13,-3,10289298,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,13,-2,"10234"" Or",10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,13,-2,1@:28810,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,13,-2,110 23:3%0 3},10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,13,-2,C3245 9},10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,13,-2,10331289,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,13,-2,10231249,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,13,-2,10831398,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,13,-2,10231341,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,13,-2,10333599,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,13,-2,10831398,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,13,-1,1103.4 Oy],10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,13,-1,VOsSSEN9,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,13,-1,110-330 3},10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,13,-1,03225 9),10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,13,-1,10331289,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,13,-1,10231341,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,13,-1,1@831318,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,13,-1,1O2310341,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,13,-1,10302599,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,13,-1,1@831318,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,13,0,10234: 071,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,13,0,VOSELEID,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,13,0,1.0233:03,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,13,0,032259),10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,13,0,TOS Si,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,13,0,1 OSE A,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,13,0,1 OSES),10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,13,0,1 OSE A,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,13,0,VOSS,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,13,0,1 OSES),10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,13,1,10:34:04,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,13,1,70:33:11,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,13,1,10:33:03,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,13,1,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,13,1,10:31:57,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,13,1,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,13,1,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,13,1,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,13,1,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,13,1,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,13,2,10:34:04,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,13,2,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,13,2,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,13,2,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,13,2,10:31:57,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,13,2,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,13,2,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,13,2,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,13,2,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,13,2,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,13,3,10:34:04,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,13,3,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,13,3,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,13,3,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,13,3,10:31:57,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,13,3,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,13,3,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,13,3,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,13,3,10:33:47,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,13,3,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,13,4,10:34:04,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,13,4,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,13,4,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,13,4,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,13,4,10:37:51,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,13,4,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,13,4,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,13,4,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,13,4,10:33:47,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,13,4,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,13,5,10:34:04,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,13,5,10:33:11,10:33:11,True
10-33-08_frame_005567.jpg,215,255,5,13,5,10:33:08,10:33:08,True
10-32-59_frame_005378.jpg,215,255,5,13,5,10:32:58,10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,13,5,10:31:51,10:31:51,True
10-31-41_frame_003040.jpg,215,255,5,13,5,10:34:41,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,13,5,10:34:15,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,13,5,10:34:41,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,13,5,10:33:41,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,13,5,10:34:15,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,15,-3,1O2D4901,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,15,-3,V@222590,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,15,-3,110-3350 3},10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,15,-3,1103285 9),10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,15,-3,10231289,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,15,-3,10231381,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,15,-3,1@831218,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,15,-3,10231389,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,15,-3,10:33:99,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,15,-3,1@831218,10:31:15,False
10-34-01_frame_006876.jpg,215,255,5,15,-2,102345071,10:34:01,False
10-33-11_frame_005657.jpg,215,255,5,15,-2,VOsSSEV,10:33:11,False
10-33-08_frame_005567.jpg,215,255,5,15,-2,10233503,10:33:08,False
10-32-59_frame_005378.jpg,215,255,5,15,-2,03.2225 9),10:32:59,False
10-31-51_frame_003364.jpg,215,255,5,15,-2,10831281,10:31:51,False
10-31-41_frame_003040.jpg,215,255,5,15,-2,10231381,10:31:41,False
10-31-15_frame_002261.jpg,215,255,5,15,-2,1OsIs18,10:31:15,False
10-31-41_frame_003039.jpg,215,255,5,15,-2,10231341,10:31:41,False
10-33-11_frame_005667.jpg,215,255,5,15,-2,1032599,10:33:11,False
10-31-15_frame_002260.jpg,215,255,5,15,-2,1OsIs18,10:31:15,False
